Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.144,0.49
5.7e-02,-1.12,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.144,0.49
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.12,0.144,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.144,0.49
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.12,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.152,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.08,0.144,0.49
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.12,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.136,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.144,0.49
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.08,0.152,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.152,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.152,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.55
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.12,0.152,0.51
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1.08,0.152,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.152,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1.08,0.136,0.55
5.7e-02,-1,0.144,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.128,0.49
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.152,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.152,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.55
5.7e-02,-1.04,0.144,0.55
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1.08,0.136,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.55
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.08,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.144,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.55
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.55
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.152,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.08,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.16,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1.08,0.136,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.55
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.152,0.51
5.7e-02,-1.04,0.128,0.51
5.7e-02,-1,0.16,0.51
5.7e-02,-1.04,0.152,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1,0.152,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.152,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.152,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.144,0.49
5.7e-02,-1.04,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.49
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.128,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.55
5.7e-02,-1,0.144,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.152,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.144,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-1,0.144,0.49
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1.04,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.55
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.55
5.7e-02,-0.96,0.152,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.152,0.49
5.7e-02,-1.08,0.136,0.55
5.7e-02,-1,0.152,0.51
5.7e-02,-0.96,0.144,0.49
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.144,0.55
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1.04,0.144,0.51
5.7e-02,-1,0.152,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.136,0.53
5.7e-02,-1,0.144,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.136,0.55
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.152,0.53
5.7e-02,-1.04,0.136,0.49
5.7e-02,-1,0.136,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.144,0.55
5.7e-02,-1,0.136,0.53
5.7e-02,-1.04,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.49
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.55
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1.04,0.144,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.152,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1.08,0.152,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.152,0.51
5.7e-02,-1,0.16,0.51
5.7e-02,-0.92,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1.04,0.152,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.136,0.49
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1.04,0.136,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1.04,0.136,0.49
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.152,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.152,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-1,0.152,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.152,0.53
5.7e-02,-1.04,0.152,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.136,0.49
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-1,0.144,0.55
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.136,0.55
5.7e-02,-0.92,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.152,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.49
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.49
5.7e-02,-1,0.136,0.53
5.7e-02,-0.92,0.16,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-1,0.144,0.49
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.55
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.152,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.152,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.152,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.55
5.7e-02,-1,0.152,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.144,0.49
5.7e-02,-0.92,0.144,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.128,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.152,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.92,0.152,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.92,0.152,0.53
5.7e-02,-0.96,0.136,0.49
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.49
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.152,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.152,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.92,0.136,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.144,0.55
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.152,0.53
5.7e-02,-0.92,0.136,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.88,0.144,0.49
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.92,0.152,0.51
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.96,0.152,0.49
5.7e-02,-0.96,0.136,0.49
5.7e-02,-0.96,0.152,0.53
5.7e-02,-1,0.144,0.51
5.7e-02,-0.92,0.136,0.51
5.7e-02,-0.96,0.144,0.55
5.7e-02,-1,0.144,0.53
5.7e-02,-0.92,0.144,0.49
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.92,0.136,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.51
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-1,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.55
5.7e-02,-0.96,0.152,0.53
5.7e-02,-1,0.144,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.49
5.7e-02,-0.92,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.92,0.144,0.55
5.7e-02,-0.92,0.136,0.51
5.7e-02,-0.92,0.144,0.49
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.144,0.53
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.152,0.51
5.7e-02,-0.96,0.144,0.55
5.7e-02,-0.92,0.136,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.136,0.51
5.7e-02,-1,0.136,0.53
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-1,0.136,0.49
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.49
5.7e-02,-1,0.144,0.51
5.7e-02,-1,0.152,0.53
5.7e-02,-0.88,0.136,0.53
5.7e-02,-0.96,0.144,0.49
5.7e-02,-0.96,0.136,0.53
5.7e-02,-0.92,0.136,0.55
5.7e-02,-0.96,0.152,0.53
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.136,0.51
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.92,0.144,0.51
5.7e-02,-0.92,0.136,0.53
5.7e-02,-0.92,0.144,0.53
5.7e-02,-0.96,0.144,0.53
5.7e-02,-0.96,0.144,0.51
5.7e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.136,0.49
5.8e-02,-0.92,0.136,0.51
5.8e-02,-0.92,0.144,0.51
5.8e-02,-0.96,0.144,0.53
5.8e-02,-0.92,0.144,0.51
5.8e-02,-0.92,0.144,0.51
5.8e-02,-0.96,0.136,0.51
5.8e-02,-1,0.136,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.136,0.51
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.144,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.136,0.53
5.8e-02,-0.96,0.144,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.136,0.53
5.8e-02,-0.96,0.136,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.92,0.144,0.51
5.8e-02,-0.92,0.152,0.51
5.8e-02,-0.96,0.136,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.136,0.51
5.8e-02,-0.92,0.136,0.51
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.92,0.136,0.53
5.8e-02,-0.92,0.136,0.53
5.8e-02,-0.96,0.144,0.51
5.8e-02,-0.96,0.144,0.53
5.8e-02,-0.92,0.144,0.51
